time(ms),VPWR(V),VSS(km/h)
1779392733311,13.52,17.0
1779392733327,13.53,17.0
1779392733343,13.54,17.0
1779392733359,13.53,17.0
1779392733374,13.52,17.0
1779392733392,13.52,17.0
1779392733406,13.52,17.0
1779392733421,13.52,17.0
1779392733438,13.52,17.0
1779392733453,13.53,17.0
1779392733469,13.54,17.0
1779392733485,13.54,17.0
1779392733501,13.54,17.0
1779392733517,13.54,17.0
1779392733533,13.54,17.0
1779392733549,13.53,17.0
1779392733565,13.52,17.0
1779392733581,13.53,17.0
1779392733597,13.54,17.0
1779392733613,13.54,17.0
1779392733628,13.54,17.0
1779392733644,13.54,17.0
1779392733659,13.54,18.0
1779392733675,13.53,19.0
1779392733691,13.52,19.0
1779392733707,13.52,19.0
1779392733722,13.52,19.0
1779392733738,13.53,19.0
1779392733753,13.54,19.0
1779392733785,13.54,19.0
1779392733818,13.54,19.0
1779392733848,13.54,19.0
1779392733880,13.54,19.0
1779392733912,13.53,19.0
1779392733944,13.52,19.0
1779392733976,13.52,19.0
1779392734008,13.52,19.0
1779392734040,13.53,19.0
1779392734071,13.54,19.0
1779392734103,13.53,19.0
1779392734135,13.52,20.0
1779392734170,13.52,21.0
1779392734198,13.52,21.0
1779392734230,13.52,21.0
1779392734277,13.52,21.0
1779392734292,13.52,21.0
1779392734308,13.52,21.0
1779392734341,13.53,21.0
1779392734371,13.54,21.0
1779392734389,13.53,21.0
1779392734419,13.52,21.0
1779392734436,13.53,21.0
1779392734451,13.54,21.0
1779392734467,13.53,21.0
1779392734483,13.52,21.0
1779392734514,13.53,21.0
1779392734530,13.54,21.0
1779392734546,13.53,21.0
1779392734562,13.52,21.0
1779392734578,13.52,21.0
1779392734594,13.52,21.0
1779392734609,13.52,21.0
1779392734642,13.52,21.0
1779392734656,13.52,21.0
1779392734672,13.52,21.0
1779392734688,13.52,21.0
1779392734704,13.52,21.0
1779392734720,13.53,21.0
1779392734736,13.54,21.0
1779392734752,13.53,21.0
1779392734767,13.52,21.0
1779392734783,13.52,21.0
1779392734799,13.52,21.0
1779392734814,13.52,21.0
1779392734831,13.52,21.0
1779392734846,13.53,21.0
1779392734862,13.54,21.0
1779392734878,13.54,21.0
1779392734895,13.54,21.0
1779392734910,13.53,21.0
1779392734926,13.52,21.0
1779392734942,13.52,21.0
1779392734958,13.52,21.0
1779392734974,13.52,21.0
1779392734990,13.52,21.0
1779392735005,13.53,21.0
1779392735021,13.54,21.0
1779392735037,13.53,21.0
1779392735052,13.52,21.0
1779392735068,13.52,21.0
1779392735083,13.52,21.0
1779392735099,13.52,21.0
1779392735115,13.52,21.0
1779392735130,13.53,21.0
1779392735145,13.54,21.0
1779392735177,13.53,21.0
1779392735209,13.52,21.0
1779392735241,13.53,21.0
1779392735272,13.54,21.0
1779392735304,13.54,21.0
1779392735336,13.54,21.0
1779392735367,13.54,21.0
1779392735399,13.54,21.0
1779392735431,13.54,21.0
1779392735462,13.54,21.0
1779392735494,13.53,21.0
1779392735510,13.52,21.0
1779392735525,13.53,21.0
1779392735556,13.54,21.0
1779392735588,13.54,21.0
1779392735604,13.54,21.0
1779392735620,13.54,21.0
1779392735636,13.54,21.0
1779392735652,13.53,21.0
1779392735668,13.52,21.0
1779392735683,13.53,21.0
1779392735715,13.54,21.0
1779392735746,13.54,21.0
1779392735762,13.54,21.0
1779392735778,13.54,21.0
1779392735793,13.54,21.0
1779392735809,13.54,21.0
1779392735825,13.54,21.0
1779392735841,13.53,21.0
1779392735857,13.52,21.0
1779392735875,13.52,21.0
1779392735936,13.52,21.0
1779392735952,13.53,21.0
1779392735968,13.54,21.0
1779392735983,13.54,21.0
1779392735999,13.54,22.0
1779392736016,13.54,23.0
1779392736031,13.54,23.0
1779392736047,13.53,23.0
1779392736062,13.52,23.0
1779392736078,13.53,23.0
1779392736094,13.54,23.0
1779392736110,13.54,23.0
1779392736125,13.54,23.0
1779392736141,13.54,23.0
1779392736157,13.54,23.0
1779392736173,13.54,23.0
1779392736190,13.54,23.0
1779392736205,13.53,23.0
1779392736221,13.52,23.0
1779392736237,13.53,23.0
1779392736253,13.54,23.0
1779392736269,13.53,23.0
1779392736285,13.52,23.0
1779392736301,13.52,23.0
1779392736316,13.52,23.0
1779392736333,13.52,23.0
1779392736348,13.52,23.0
1779392736364,13.52,23.0
1779392736380,13.52,23.0
1779392736396,13.52,23.0
1779392736411,13.52,23.0
1779392736428,13.52,23.0
1779392736443,13.52,23.0
1779392736459,13.52,23.0
1779392736476,13.52,23.0
1779392736490,13.52,22.0
1779392736506,13.52,22.0
1779392736522,13.52,22.0
1779392736538,13.52,22.0
1779392736554,13.52,22.0
1779392736585,13.52,22.0
1779392736617,13.52,22.0
1779392736649,13.52,22.0
1779392736681,13.52,22.0
1779392736713,13.52,22.0
1779392736744,13.52,22.0
1779392736776,13.52,22.0
1779392736808,13.51,22.0
1779392736840,13.50,22.0
1779392736871,13.51,22.0
1779392736903,13.52,22.0
1779392736935,13.52,22.0
1779392736967,13.52,22.0
1779392736998,13.53,22.0
1779392737029,13.54,22.0
1779392737045,13.53,22.0
1779392737061,13.52,22.0
1779392737078,13.52,22.0
1779392737085,13.52,22.0
1779392737109,13.52,22.0
1779392737141,13.52,22.0
1779392737156,13.52,22.0
1779392737172,13.52,22.0
1779392737188,13.52,22.0
1779392737204,13.52,22.0
1779392737220,13.53,22.0
1779392737236,13.54,22.0
1779392737252,13.53,22.0
1779392737268,13.52,22.0
1779392737299,13.53,22.0
1779392737315,13.54,22.0
1779392737331,13.53,22.0
1779392737347,13.52,22.0
1779392737363,13.52,22.0
1779392737379,13.52,22.0
1779392737395,13.52,22.0
1779392737411,13.52,22.0
1779392737426,13.53,22.0
1779392737443,13.54,22.0
1779392737458,13.54,22.0
1779392737474,13.54,22.0
1779392737490,13.53,22.0
1779392737506,13.52,22.0
1779392737522,13.52,22.0
1779392737537,13.52,22.0
1779392737553,13.53,22.0
1779392737569,13.54,22.0
1779392737585,13.54,22.0
