time(ms),VPWR(V),VSS(km/h),timestamp_gmt,t_s
1779394060397,13.51,11.0,2026-05-21 20:07:40.397000+00:00,403.386
1779394060414,13.52,11.0,2026-05-21 20:07:40.414000+00:00,403.403
1779394060430,13.52,11.0,2026-05-21 20:07:40.430000+00:00,403.419
1779394060445,13.52,11.0,2026-05-21 20:07:40.445000+00:00,403.434
1779394060461,13.52,11.0,2026-05-21 20:07:40.461000+00:00,403.45
1779394060478,13.52,11.0,2026-05-21 20:07:40.478000+00:00,403.467
1779394060495,13.52,11.0,2026-05-21 20:07:40.495000+00:00,403.484
1779394060509,13.52,11.0,2026-05-21 20:07:40.509000+00:00,403.498
1779394060525,13.52,11.0,2026-05-21 20:07:40.525000+00:00,403.514
1779394060543,13.52,11.0,2026-05-21 20:07:40.543000+00:00,403.532
1779394060559,13.53,11.0,2026-05-21 20:07:40.559000+00:00,403.548
1779394060573,13.54,11.0,2026-05-21 20:07:40.573000+00:00,403.562
1779394060589,13.53,11.0,2026-05-21 20:07:40.589000+00:00,403.578
1779394060607,13.52,11.0,2026-05-21 20:07:40.607000+00:00,403.596
1779394060623,13.51,11.0,2026-05-21 20:07:40.623000+00:00,403.612
1779394060638,13.5,11.0,2026-05-21 20:07:40.638000+00:00,403.627
1779394060654,13.51,11.0,2026-05-21 20:07:40.654000+00:00,403.643
1779394060671,13.52,11.0,2026-05-21 20:07:40.671000+00:00,403.66
1779394060687,13.54,11.0,2026-05-21 20:07:40.687000+00:00,403.676
1779394060702,13.55,11.0,2026-05-21 20:07:40.702000+00:00,403.691
1779394060718,13.55,11.0,2026-05-21 20:07:40.718000+00:00,403.707
1779394060734,13.54,11.0,2026-05-21 20:07:40.734000+00:00,403.723
1779394060749,13.54,11.0,2026-05-21 20:07:40.749000+00:00,403.738
1779394060766,13.54,11.0,2026-05-21 20:07:40.766000+00:00,403.755
1779394060781,13.53,11.0,2026-05-21 20:07:40.781000+00:00,403.77
1779394060798,13.52,11.0,2026-05-21 20:07:40.798000+00:00,403.787
1779394060813,13.53,11.0,2026-05-21 20:07:40.813000+00:00,403.802
1779394060831,13.54,11.0,2026-05-21 20:07:40.831000+00:00,403.82
1779394060847,13.54,11.0,2026-05-21 20:07:40.847000+00:00,403.836
1779394060862,13.54,11.0,2026-05-21 20:07:40.862000+00:00,403.851
1779394060879,13.54,11.0,2026-05-21 20:07:40.879000+00:00,403.868
1779394060894,13.54,11.0,2026-05-21 20:07:40.894000+00:00,403.883
1779394060910,13.54,11.0,2026-05-21 20:07:40.910000+00:00,403.899
1779394060926,13.54,11.0,2026-05-21 20:07:40.926000+00:00,403.915
1779394060943,13.54,11.0,2026-05-21 20:07:40.943000+00:00,403.932
1779394060958,13.54,12.0,2026-05-21 20:07:40.958000+00:00,403.947
1779394060973,13.53,13.0,2026-05-21 20:07:40.973000+00:00,403.962
1779394060989,13.52,13.0,2026-05-21 20:07:40.989000+00:00,403.978
1779394061005,13.54,13.0,2026-05-21 20:07:41.005000+00:00,403.994
1779394061022,13.55,13.0,2026-05-21 20:07:41.022000+00:00,404.011
1779394061040,13.55,13.0,2026-05-21 20:07:41.040000+00:00,404.029
1779394061054,13.54,13.0,2026-05-21 20:07:41.054000+00:00,404.043
1779394061072,13.54,13.0,2026-05-21 20:07:41.072000+00:00,404.061
1779394061088,13.54,13.0,2026-05-21 20:07:41.088000+00:00,404.077
1779394061103,13.54,13.0,2026-05-21 20:07:41.103000+00:00,404.092
1779394061118,13.54,13.0,2026-05-21 20:07:41.118000+00:00,404.107
1779394061135,13.55,13.0,2026-05-21 20:07:41.135000+00:00,404.124
1779394061149,13.55,13.0,2026-05-21 20:07:41.149000+00:00,404.138
1779394061167,13.55,13.0,2026-05-21 20:07:41.167000+00:00,404.156
1779394061182,13.55,13.0,2026-05-21 20:07:41.182000+00:00,404.171
1779394061198,13.55,13.0,2026-05-21 20:07:41.198000+00:00,404.187
1779394061213,13.55,13.0,2026-05-21 20:07:41.213000+00:00,404.202
1779394061229,13.55,13.0,2026-05-21 20:07:41.229000+00:00,404.218
1779394061247,13.54,13.0,2026-05-21 20:07:41.247000+00:00,404.236
1779394061264,13.54,13.0,2026-05-21 20:07:41.264000+00:00,404.253
1779394061278,13.54,13.0,2026-05-21 20:07:41.278000+00:00,404.267
1779394061293,13.54,13.0,2026-05-21 20:07:41.293000+00:00,404.282
1779394061309,13.54,13.0,2026-05-21 20:07:41.309000+00:00,404.298
1779394061327,13.54,13.0,2026-05-21 20:07:41.327000+00:00,404.316
1779394061342,13.54,13.0,2026-05-21 20:07:41.342000+00:00,404.331
1779394061359,13.54,13.0,2026-05-21 20:07:41.359000+00:00,404.348
1779394061374,13.54,13.0,2026-05-21 20:07:41.374000+00:00,404.363
1779394061389,13.54,13.0,2026-05-21 20:07:41.389000+00:00,404.378
1779394061406,13.54,13.0,2026-05-21 20:07:41.406000+00:00,404.395
1779394061422,13.55,13.0,2026-05-21 20:07:41.422000+00:00,404.411
1779394061439,13.55,14.0,2026-05-21 20:07:41.439000+00:00,404.428
1779394061454,13.55,15.0,2026-05-21 20:07:41.454000+00:00,404.443
1779394061470,13.55,15.0,2026-05-21 20:07:41.470000+00:00,404.459
1779394061487,13.55,15.0,2026-05-21 20:07:41.487000+00:00,404.476
1779394061504,13.55,15.0,2026-05-21 20:07:41.504000+00:00,404.493
1779394061518,13.56,15.0,2026-05-21 20:07:41.518000+00:00,404.507
1779394061536,13.57,15.0,2026-05-21 20:07:41.536000+00:00,404.525
1779394061551,13.56,15.0,2026-05-21 20:07:41.551000+00:00,404.54
1779394061566,13.55,15.0,2026-05-21 20:07:41.566000+00:00,404.555
1779394061583,13.56,15.0,2026-05-21 20:07:41.583000+00:00,404.572
1779394061597,13.57,15.0,2026-05-21 20:07:41.597000+00:00,404.586
1779394061614,13.56,15.0,2026-05-21 20:07:41.614000+00:00,404.603
1779394061630,13.55,15.0,2026-05-21 20:07:41.630000+00:00,404.619
1779394061648,13.55,15.0,2026-05-21 20:07:41.648000+00:00,404.637
1779394061662,13.55,15.0,2026-05-21 20:07:41.662000+00:00,404.651
1779394061680,13.55,15.0,2026-05-21 20:07:41.680000+00:00,404.669
1779394061693,13.55,15.0,2026-05-21 20:07:41.693000+00:00,404.682
1779394061711,13.55,15.0,2026-05-21 20:07:41.711000+00:00,404.7
1779394061725,13.55,15.0,2026-05-21 20:07:41.725000+00:00,404.714
1779394061741,13.55,15.0,2026-05-21 20:07:41.741000+00:00,404.73
1779394061759,13.55,15.0,2026-05-21 20:07:41.759000+00:00,404.748
1779394061773,13.55,15.0,2026-05-21 20:07:41.773000+00:00,404.762
1779394061791,13.54,15.0,2026-05-21 20:07:41.791000+00:00,404.78
1779394061806,13.53,15.0,2026-05-21 20:07:41.806000+00:00,404.795
1779394061822,13.52,15.0,2026-05-21 20:07:41.822000+00:00,404.811
1779394061838,13.51,15.0,2026-05-21 20:07:41.838000+00:00,404.827
1779394061856,13.5,15.0,2026-05-21 20:07:41.856000+00:00,404.845
1779394061871,13.5,15.0,2026-05-21 20:07:41.871000+00:00,404.86
1779394061886,13.5,15.0,2026-05-21 20:07:41.886000+00:00,404.875
1779394061904,13.47,15.0,2026-05-21 20:07:41.904000+00:00,404.893
1779394061919,13.44,15.0,2026-05-21 20:07:41.919000+00:00,404.908
1779394061934,13.42,15.0,2026-05-21 20:07:41.934000+00:00,404.923
1779394061952,13.4,15.0,2026-05-21 20:07:41.952000+00:00,404.941
1779394061966,13.39,15.0,2026-05-21 20:07:41.966000+00:00,404.955
1779394061983,13.38,15.0,2026-05-21 20:07:41.983000+00:00,404.972
1779394061998,13.36,15.0,2026-05-21 20:07:41.998000+00:00,404.987
1779394062015,13.34,15.0,2026-05-21 20:07:42.015000+00:00,405.004
1779394062030,13.34,15.0,2026-05-21 20:07:42.030000+00:00,405.019
1779394062047,13.34,15.0,2026-05-21 20:07:42.047000+00:00,405.036
1779394062063,13.33,15.0,2026-05-21 20:07:42.063000+00:00,405.052
1779394062079,13.32,15.0,2026-05-21 20:07:42.079000+00:00,405.068
1779394062095,13.3,15.0,2026-05-21 20:07:42.095000+00:00,405.084
1779394062109,13.28,15.0,2026-05-21 20:07:42.109000+00:00,405.098
1779394062126,13.27,15.0,2026-05-21 20:07:42.126000+00:00,405.115
1779394062143,13.26,15.0,2026-05-21 20:07:42.143000+00:00,405.132
1779394062158,13.25,15.0,2026-05-21 20:07:42.158000+00:00,405.147
1779394062175,13.24,15.0,2026-05-21 20:07:42.175000+00:00,405.164
1779394062190,13.23,15.0,2026-05-21 20:07:42.190000+00:00,405.179
1779394062207,13.22,15.0,2026-05-21 20:07:42.207000+00:00,405.196
1779394062222,13.21,15.0,2026-05-21 20:07:42.222000+00:00,405.211
1779394062239,13.2,15.0,2026-05-21 20:07:42.239000+00:00,405.228
1779394062253,13.2,15.0,2026-05-21 20:07:42.253000+00:00,405.242
1779394062271,13.2,15.0,2026-05-21 20:07:42.271000+00:00,405.26
1779394062286,13.19,15.0,2026-05-21 20:07:42.286000+00:00,405.275
1779394062304,13.18,15.0,2026-05-21 20:07:42.304000+00:00,405.293
1779394062318,13.18,15.0,2026-05-21 20:07:42.318000+00:00,405.307
1779394062334,13.18,15.0,2026-05-21 20:07:42.334000+00:00,405.323
1779394062351,13.17,15.0,2026-05-21 20:07:42.351000+00:00,405.34
1779394062367,13.16,15.0,2026-05-21 20:07:42.367000+00:00,405.356
1779394062382,13.16,14.0,2026-05-21 20:07:42.382000+00:00,405.371
1779394062399,13.16,14.0,2026-05-21 20:07:42.399000+00:00,405.388
1779394062414,13.16,14.0,2026-05-21 20:07:42.414000+00:00,405.403
1779394062430,13.16,14.0,2026-05-21 20:07:42.430000+00:00,405.419
1779394062447,13.15,14.0,2026-05-21 20:07:42.447000+00:00,405.436
1779394062462,13.14,14.0,2026-05-21 20:07:42.462000+00:00,405.451
1779394062478,13.14,14.0,2026-05-21 20:07:42.478000+00:00,405.467
1779394062496,13.14,14.0,2026-05-21 20:07:42.496000+00:00,405.485
1779394062511,13.14,14.0,2026-05-21 20:07:42.511000+00:00,405.5
1779394062527,13.13,14.0,2026-05-21 20:07:42.527000+00:00,405.516
1779394062543,13.14,14.0,2026-05-21 20:07:42.543000+00:00,405.532
1779394062559,13.14,14.0,2026-05-21 20:07:42.559000+00:00,405.548
1779394062576,13.14,14.0,2026-05-21 20:07:42.576000+00:00,405.565
1779394062590,13.13,14.0,2026-05-21 20:07:42.590000+00:00,405.579
1779394062608,13.13,14.0,2026-05-21 20:07:42.608000+00:00,405.597
1779394062622,13.13,14.0,2026-05-21 20:07:42.622000+00:00,405.611
1779394062639,13.12,14.0,2026-05-21 20:07:42.639000+00:00,405.628
1779394062655,13.11,14.0,2026-05-21 20:07:42.655000+00:00,405.644
1779394062672,13.11,14.0,2026-05-21 20:07:42.672000+00:00,405.661
1779394062686,13.11,14.0,2026-05-21 20:07:42.686000+00:00,405.675
1779394062702,13.11,14.0,2026-05-21 20:07:42.702000+00:00,405.691
1779394062720,13.11,14.0,2026-05-21 20:07:42.720000+00:00,405.709
1779394062736,13.09,14.0,2026-05-21 20:07:42.736000+00:00,405.725
1779394062751,13.07,14.0,2026-05-21 20:07:42.751000+00:00,405.74
1779394062768,13.08,14.0,2026-05-21 20:07:42.768000+00:00,405.757
1779394062782,13.09,14.0,2026-05-21 20:07:42.782000+00:00,405.771
1779394062800,13.09,14.0,2026-05-21 20:07:42.800000+00:00,405.789
1779394062814,13.09,14.0,2026-05-21 20:07:42.814000+00:00,405.803
1779394062832,13.08,14.0,2026-05-21 20:07:42.832000+00:00,405.821
1779394062847,13.07,14.0,2026-05-21 20:07:42.847000+00:00,405.836
1779394062864,13.07,14.0,2026-05-21 20:07:42.864000+00:00,405.853
1779394062880,13.07,14.0,2026-05-21 20:07:42.880000+00:00,405.869
1779394062895,13.07,14.0,2026-05-21 20:07:42.895000+00:00,405.884
1779394062910,13.07,14.0,2026-05-21 20:07:42.910000+00:00,405.899
1779394062928,13.06,14.0,2026-05-21 20:07:42.928000+00:00,405.917
1779394062943,13.05,14.0,2026-05-21 20:07:42.943000+00:00,405.932
1779394062960,13.05,14.0,2026-05-21 20:07:42.960000+00:00,405.949
1779394062975,13.05,14.0,2026-05-21 20:07:42.975000+00:00,405.964
1779394062991,13.05,14.0,2026-05-21 20:07:42.991000+00:00,405.98
1779394063006,13.05,14.0,2026-05-21 20:07:43.006000+00:00,405.995
1779394063025,13.05,14.0,2026-05-21 20:07:43.025000+00:00,406.014
1779394063039,13.05,14.0,2026-05-21 20:07:43.039000+00:00,406.028
1779394063055,13.06,14.0,2026-05-21 20:07:43.055000+00:00,406.044
1779394063071,13.07,14.0,2026-05-21 20:07:43.071000+00:00,406.06
1779394063087,13.06,14.0,2026-05-21 20:07:43.087000+00:00,406.076
1779394063103,13.05,14.0,2026-05-21 20:07:43.103000+00:00,406.092
1779394063118,13.05,14.0,2026-05-21 20:07:43.118000+00:00,406.107
1779394063136,13.05,14.0,2026-05-21 20:07:43.136000+00:00,406.125
1779394063152,13.06,14.0,2026-05-21 20:07:43.152000+00:00,406.141
1779394063167,13.07,14.0,2026-05-21 20:07:43.167000+00:00,406.156
1779394063182,13.08,14.0,2026-05-21 20:07:43.182000+00:00,406.171
1779394063200,13.09,14.0,2026-05-21 20:07:43.200000+00:00,406.189
1779394063214,13.1,14.0,2026-05-21 20:07:43.214000+00:00,406.203
1779394063230,13.11,14.0,2026-05-21 20:07:43.230000+00:00,406.219
1779394063248,13.11,14.0,2026-05-21 20:07:43.248000+00:00,406.237
1779394063264,13.11,14.0,2026-05-21 20:07:43.264000+00:00,406.253
1779394063286,13.12,14.0,2026-05-21 20:07:43.286000+00:00,406.275
1779394063295,13.13,14.0,2026-05-21 20:07:43.295000+00:00,406.284
1779394063312,13.15,14.0,2026-05-21 20:07:43.312000+00:00,406.301
1779394063327,13.16,14.0,2026-05-21 20:07:43.327000+00:00,406.316
1779394063344,13.18,13.0,2026-05-21 20:07:43.344000+00:00,406.333
1779394063360,13.2,13.0,2026-05-21 20:07:43.360000+00:00,406.349
1779394063376,13.21,13.0,2026-05-21 20:07:43.376000+00:00,406.365
1779394063392,13.22,13.0,2026-05-21 20:07:43.392000+00:00,406.381
1779394063407,13.24,13.0,2026-05-21 20:07:43.407000+00:00,406.396
1779394063424,13.26,13.0,2026-05-21 20:07:43.424000+00:00,406.413
1779394063439,13.27,13.0,2026-05-21 20:07:43.439000+00:00,406.428
1779394063456,13.28,13.0,2026-05-21 20:07:43.456000+00:00,406.445
1779394063472,13.31,13.0,2026-05-21 20:07:43.472000+00:00,406.461
1779394063487,13.34,13.0,2026-05-21 20:07:43.487000+00:00,406.476
1779394063502,13.35,13.0,2026-05-21 20:07:43.502000+00:00,406.491
1779394063519,13.36,13.0,2026-05-21 20:07:43.519000+00:00,406.508
1779394063534,13.37,13.0,2026-05-21 20:07:43.534000+00:00,406.523
1779394063551,13.38,13.0,2026-05-21 20:07:43.551000+00:00,406.54
1779394063568,13.38,13.0,2026-05-21 20:07:43.568000+00:00,406.557
1779394063583,13.38,13.0,2026-05-21 20:07:43.583000+00:00,406.572
1779394063601,13.38,13.0,2026-05-21 20:07:43.601000+00:00,406.59
1779394063616,13.38,13.0,2026-05-21 20:07:43.616000+00:00,406.605
1779394063631,13.4,13.0,2026-05-21 20:07:43.631000+00:00,406.62
1779394063648,13.42,13.0,2026-05-21 20:07:43.648000+00:00,406.637
1779394063664,13.41,13.0,2026-05-21 20:07:43.664000+00:00,406.653
1779394063680,13.4,13.0,2026-05-21 20:07:43.680000+00:00,406.669
1779394063697,13.38,13.0,2026-05-21 20:07:43.697000+00:00,406.686
1779394063711,13.36,13.0,2026-05-21 20:07:43.711000+00:00,406.7
1779394063727,13.35,13.0,2026-05-21 20:07:43.727000+00:00,406.716
1779394063743,13.34,13.0,2026-05-21 20:07:43.743000+00:00,406.732
1779394063761,13.36,13.0,2026-05-21 20:07:43.761000+00:00,406.75
1779394063775,13.38,13.0,2026-05-21 20:07:43.775000+00:00,406.764
1779394063791,13.4,13.0,2026-05-21 20:07:43.791000+00:00,406.78
1779394063807,13.42,13.0,2026-05-21 20:07:43.807000+00:00,406.796
1779394063823,13.42,12.0,2026-05-21 20:07:43.823000+00:00,406.812
1779394063838,13.42,12.0,2026-05-21 20:07:43.838000+00:00,406.827
1779394063856,13.42,12.0,2026-05-21 20:07:43.856000+00:00,406.845
1779394063870,13.42,12.0,2026-05-21 20:07:43.870000+00:00,406.859
1779394063886,13.42,12.0,2026-05-21 20:07:43.886000+00:00,406.875
1779394063904,13.42,12.0,2026-05-21 20:07:43.904000+00:00,406.893
1779394063920,13.42,12.0,2026-05-21 20:07:43.920000+00:00,406.909
1779394063936,13.42,12.0,2026-05-21 20:07:43.936000+00:00,406.925
1779394063951,13.42,12.0,2026-05-21 20:07:43.951000+00:00,406.94
1779394063967,13.42,12.0,2026-05-21 20:07:43.967000+00:00,406.956
1779394063983,13.42,12.0,2026-05-21 20:07:43.983000+00:00,406.972
1779394063999,13.42,12.0,2026-05-21 20:07:43.999000+00:00,406.988
1779394064016,13.42,12.0,2026-05-21 20:07:44.016000+00:00,407.005
1779394064031,13.42,12.0,2026-05-21 20:07:44.031000+00:00,407.02
1779394064046,13.42,12.0,2026-05-21 20:07:44.046000+00:00,407.035
1779394064063,13.42,12.0,2026-05-21 20:07:44.063000+00:00,407.052
1779394064080,13.43,12.0,2026-05-21 20:07:44.080000+00:00,407.069
1779394064095,13.44,12.0,2026-05-21 20:07:44.095000+00:00,407.084
1779394064113,13.45,12.0,2026-05-21 20:07:44.113000+00:00,407.102
1779394064127,13.46,12.0,2026-05-21 20:07:44.127000+00:00,407.116
1779394064143,13.46,12.0,2026-05-21 20:07:44.143000+00:00,407.132
1779394064160,13.46,12.0,2026-05-21 20:07:44.160000+00:00,407.149
1779394064177,13.47,12.0,2026-05-21 20:07:44.177000+00:00,407.166
1779394064193,13.48,12.0,2026-05-21 20:07:44.193000+00:00,407.182
1779394064207,13.48,12.0,2026-05-21 20:07:44.207000+00:00,407.196
1779394064224,13.48,12.0,2026-05-21 20:07:44.224000+00:00,407.213
1779394064239,13.49,12.0,2026-05-21 20:07:44.239000+00:00,407.228
1779394064256,13.5,12.0,2026-05-21 20:07:44.256000+00:00,407.245
1779394064272,13.5,12.0,2026-05-21 20:07:44.272000+00:00,407.261
1779394064288,13.5,12.0,2026-05-21 20:07:44.288000+00:00,407.277
1779394064305,13.5,12.0,2026-05-21 20:07:44.305000+00:00,407.294
1779394064319,13.5,12.0,2026-05-21 20:07:44.319000+00:00,407.308
1779394064337,13.5,12.0,2026-05-21 20:07:44.337000+00:00,407.326
1779394064352,13.5,12.0,2026-05-21 20:07:44.352000+00:00,407.341
1779394064369,13.5,12.0,2026-05-21 20:07:44.369000+00:00,407.358
1779394064384,13.5,12.0,2026-05-21 20:07:44.384000+00:00,407.373
1779394064399,13.5,12.0,2026-05-21 20:07:44.399000+00:00,407.388
1779394064416,13.5,12.0,2026-05-21 20:07:44.416000+00:00,407.405
1779394064431,13.5,12.0,2026-05-21 20:07:44.431000+00:00,407.42
1779394064448,13.5,12.0,2026-05-21 20:07:44.448000+00:00,407.437
1779394064463,13.5,12.0,2026-05-21 20:07:44.463000+00:00,407.452
1779394064479,13.5,12.0,2026-05-21 20:07:44.479000+00:00,407.468
1779394064496,13.5,12.0,2026-05-21 20:07:44.496000+00:00,407.485
1779394064512,13.5,12.0,2026-05-21 20:07:44.512000+00:00,407.501
1779394064529,13.51,12.0,2026-05-21 20:07:44.529000+00:00,407.518
1779394064543,13.52,12.0,2026-05-21 20:07:44.543000+00:00,407.532
1779394064561,13.51,12.0,2026-05-21 20:07:44.561000+00:00,407.55
1779394064576,13.5,12.0,2026-05-21 20:07:44.576000+00:00,407.565
1779394064591,13.5,12.0,2026-05-21 20:07:44.591000+00:00,407.58
1779394064607,13.5,12.0,2026-05-21 20:07:44.607000+00:00,407.596
1779394064624,13.5,12.0,2026-05-21 20:07:44.624000+00:00,407.613
1779394064639,13.5,12.0,2026-05-21 20:07:44.639000+00:00,407.628
1779394064657,13.51,12.0,2026-05-21 20:07:44.657000+00:00,407.646
1779394064671,13.52,12.0,2026-05-21 20:07:44.671000+00:00,407.66
1779394064688,13.51,12.0,2026-05-21 20:07:44.688000+00:00,407.677
1779394064704,13.5,12.0,2026-05-21 20:07:44.704000+00:00,407.693
1779394064721,13.5,12.0,2026-05-21 20:07:44.721000+00:00,407.71
1779394064736,13.5,13.0,2026-05-21 20:07:44.736000+00:00,407.725
1779394064752,13.5,14.0,2026-05-21 20:07:44.752000+00:00,407.741
1779394064769,13.5,14.0,2026-05-21 20:07:44.769000+00:00,407.758
1779394064783,13.5,14.0,2026-05-21 20:07:44.783000+00:00,407.772
1779394064799,13.5,14.0,2026-05-21 20:07:44.799000+00:00,407.788
1779394064816,13.51,14.0,2026-05-21 20:07:44.816000+00:00,407.805
1779394064832,13.52,14.0,2026-05-21 20:07:44.832000+00:00,407.821
1779394064848,13.52,14.0,2026-05-21 20:07:44.848000+00:00,407.837
1779394064864,13.52,14.0,2026-05-21 20:07:44.864000+00:00,407.853
1779394064880,13.52,14.0,2026-05-21 20:07:44.880000+00:00,407.869
1779394064897,13.52,14.0,2026-05-21 20:07:44.897000+00:00,407.886
1779394064912,13.52,14.0,2026-05-21 20:07:44.912000+00:00,407.901
1779394064928,13.52,14.0,2026-05-21 20:07:44.928000+00:00,407.917
1779394064945,13.52,14.0,2026-05-21 20:07:44.945000+00:00,407.934
1779394064959,13.52,14.0,2026-05-21 20:07:44.959000+00:00,407.948
1779394064977,13.52,14.0,2026-05-21 20:07:44.977000+00:00,407.966
1779394064993,13.52,14.0,2026-05-21 20:07:44.993000+00:00,407.982
1779394065007,13.52,14.0,2026-05-21 20:07:45.007000+00:00,407.996
1779394065023,13.52,14.0,2026-05-21 20:07:45.023000+00:00,408.012
1779394065041,13.51,14.0,2026-05-21 20:07:45.041000+00:00,408.03
1779394065058,13.5,14.0,2026-05-21 20:07:45.058000+00:00,408.047
1779394065073,13.51,14.0,2026-05-21 20:07:45.073000+00:00,408.062
1779394065089,13.52,14.0,2026-05-21 20:07:45.089000+00:00,408.078
1779394065103,13.52,14.0,2026-05-21 20:07:45.103000+00:00,408.092
1779394065121,13.52,14.0,2026-05-21 20:07:45.121000+00:00,408.11
1779394065136,13.52,14.0,2026-05-21 20:07:45.136000+00:00,408.125
1779394065152,13.52,14.0,2026-05-21 20:07:45.152000+00:00,408.141
1779394065169,13.52,14.0,2026-05-21 20:07:45.169000+00:00,408.158
1779394065184,13.52,14.0,2026-05-21 20:07:45.184000+00:00,408.173
1779394065201,13.52,14.0,2026-05-21 20:07:45.201000+00:00,408.19
1779394065215,13.52,14.0,2026-05-21 20:07:45.215000+00:00,408.204
1779394065231,13.51,14.0,2026-05-21 20:07:45.231000+00:00,408.22
1779394065249,13.5,14.0,2026-05-21 20:07:45.249000+00:00,408.238
1779394065265,13.51,14.0,2026-05-21 20:07:45.265000+00:00,408.254
1779394065280,13.52,14.0,2026-05-21 20:07:45.280000+00:00,408.269
1779394065295,13.52,14.0,2026-05-21 20:07:45.295000+00:00,408.284
1779394065311,13.52,14.0,2026-05-21 20:07:45.311000+00:00,408.3
1779394065327,13.52,14.0,2026-05-21 20:07:45.327000+00:00,408.316
1779394065344,13.52,14.0,2026-05-21 20:07:45.344000+00:00,408.333
1779394065359,13.52,14.0,2026-05-21 20:07:45.359000+00:00,408.348
1779394065378,13.52,14.0,2026-05-21 20:07:45.378000+00:00,408.367
1779394065393,13.52,14.0,2026-05-21 20:07:45.393000+00:00,408.382
1779394065409,13.52,14.0,2026-05-21 20:07:45.409000+00:00,408.398
1779394065425,13.52,14.0,2026-05-21 20:07:45.425000+00:00,408.414
1779394065439,13.52,14.0,2026-05-21 20:07:45.439000+00:00,408.428
1779394065457,13.51,14.0,2026-05-21 20:07:45.457000+00:00,408.446
1779394065473,13.5,14.0,2026-05-21 20:07:45.473000+00:00,408.462
1779394065487,13.5,14.0,2026-05-21 20:07:45.487000+00:00,408.476
1779394065505,13.5,14.0,2026-05-21 20:07:45.505000+00:00,408.494
1779394065521,13.5,14.0,2026-05-21 20:07:45.521000+00:00,408.51
1779394065536,13.5,14.0,2026-05-21 20:07:45.536000+00:00,408.525
1779394065552,13.51,14.0,2026-05-21 20:07:45.552000+00:00,408.541
1779394065567,13.52,14.0,2026-05-21 20:07:45.567000+00:00,408.556
1779394065585,13.52,14.0,2026-05-21 20:07:45.585000+00:00,408.574
1779394065601,13.52,14.0,2026-05-21 20:07:45.601000+00:00,408.59
1779394065617,13.52,14.0,2026-05-21 20:07:45.617000+00:00,408.606
1779394065632,13.52,14.0,2026-05-21 20:07:45.632000+00:00,408.621
1779394065649,13.52,14.0,2026-05-21 20:07:45.649000+00:00,408.638
1779394065664,13.52,14.0,2026-05-21 20:07:45.664000+00:00,408.653
1779394065679,13.52,14.0,2026-05-21 20:07:45.679000+00:00,408.668
1779394065696,13.52,14.0,2026-05-21 20:07:45.696000+00:00,408.685
1779394065714,13.52,14.0,2026-05-21 20:07:45.714000+00:00,408.703
1779394065728,13.52,14.0,2026-05-21 20:07:45.728000+00:00,408.717
1779394065745,13.52,14.0,2026-05-21 20:07:45.745000+00:00,408.734
1779394065761,13.52,14.0,2026-05-21 20:07:45.761000+00:00,408.75
1779394065777,13.51,14.0,2026-05-21 20:07:45.777000+00:00,408.766
1779394065792,13.5,14.0,2026-05-21 20:07:45.792000+00:00,408.781
1779394065810,13.5,14.0,2026-05-21 20:07:45.810000+00:00,408.799
1779394065825,13.5,14.0,2026-05-21 20:07:45.825000+00:00,408.814
1779394065841,13.5,14.0,2026-05-21 20:07:45.841000+00:00,408.83
1779394065858,13.5,14.0,2026-05-21 20:07:45.858000+00:00,408.847
1779394065872,13.51,14.0,2026-05-21 20:07:45.872000+00:00,408.861
1779394065889,13.52,14.0,2026-05-21 20:07:45.889000+00:00,408.878
1779394065905,13.51,14.0,2026-05-21 20:07:45.905000+00:00,408.894
1779394065920,13.5,14.0,2026-05-21 20:07:45.920000+00:00,408.909
1779394065937,13.5,14.0,2026-05-21 20:07:45.937000+00:00,408.926
1779394065952,13.5,14.0,2026-05-21 20:07:45.952000+00:00,408.941
1779394065969,13.5,14.0,2026-05-21 20:07:45.969000+00:00,408.958
1779394065984,13.5,14.0,2026-05-21 20:07:45.984000+00:00,408.973
1779394066000,13.5,14.0,2026-05-21 20:07:46+00:00,408.989
1779394066018,13.5,14.0,2026-05-21 20:07:46.018000+00:00,409.007
1779394066033,13.5,14.0,2026-05-21 20:07:46.033000+00:00,409.022
1779394066048,13.5,14.0,2026-05-21 20:07:46.048000+00:00,409.037
1779394066066,13.5,14.0,2026-05-21 20:07:46.066000+00:00,409.055
1779394066081,13.5,14.0,2026-05-21 20:07:46.081000+00:00,409.07
1779394066097,13.49,14.0,2026-05-21 20:07:46.097000+00:00,409.086
1779394066113,13.48,14.0,2026-05-21 20:07:46.113000+00:00,409.102
1779394066129,13.49,14.0,2026-05-21 20:07:46.129000+00:00,409.118
1779394066144,13.5,14.0,2026-05-21 20:07:46.144000+00:00,409.133
1779394066161,13.51,14.0,2026-05-21 20:07:46.161000+00:00,409.15
1779394066175,13.52,14.0,2026-05-21 20:07:46.175000+00:00,409.164
1779394066194,13.52,14.0,2026-05-21 20:07:46.194000+00:00,409.183
1779394066208,13.52,14.0,2026-05-21 20:07:46.208000+00:00,409.197
1779394066225,13.51,14.0,2026-05-21 20:07:46.225000+00:00,409.214
1779394066240,13.5,14.0,2026-05-21 20:07:46.240000+00:00,409.229
1779394066257,13.5,14.0,2026-05-21 20:07:46.257000+00:00,409.246
