Time,orientQuaternion[0-0],orientQuaternion[0-1],orientQuaternion[0-2],orientQuaternion[0-3],flagStop
1777503244573434431, 0.852121, 0.034636, 0.000317,-0.522197,0
1777503244583545426, 0.852121, 0.034636, 0.000317,-0.522197,0
1777503244593653439, 0.852121, 0.034636, 0.000317,-0.522197,0
1777503244603762970, 0.852121, 0.034636, 0.000317,-0.522197,0
1777503244622418666, 0.859775, 0.034041, 0.000092,-0.509538,0
1777503244632528012, 0.859775, 0.034041, 0.000092,-0.509538,0
1777503244642638173, 0.859775, 0.034041, 0.000092,-0.509538,0
1777503244652746186, 0.859775, 0.034041, 0.000092,-0.509538,0
1777503244662854421, 0.859775, 0.034041, 0.000092,-0.509538,0
1777503244673403781, 0.866581, 0.033707,-0.000162,-0.497896,0
1777503244683514997, 0.866581, 0.033707,-0.000162,-0.497896,0
1777503244693623362, 0.866581, 0.033707,-0.000162,-0.497896,0
1777503244703732949, 0.866581, 0.033707,-0.000162,-0.497896,0
1777503244713841277, 0.866581, 0.033707,-0.000162,-0.497896,0
1777503244732422603, 0.868674, 0.033456,-0.000239,-0.494252,0
1777503244742530838, 0.868674, 0.033456,-0.000239,-0.494252,0
1777503244752641685, 0.868674, 0.033456,-0.000239,-0.494252,0
1777503244762748605, 0.868674, 0.033456,-0.000239,-0.494252,0
1777503244772859544, 0.868674, 0.033456,-0.000239,-0.494252,0
1777503244783414403, 0.868618, 0.033453,-0.000233,-0.494352,0
1777503244793520194, 0.868618, 0.033453,-0.000233,-0.494352,0
1777503244803630818, 0.868618, 0.033453,-0.000233,-0.494352,0
1777503244813739405, 0.868618, 0.033453,-0.000233,-0.494352,0
1777503244823846918, 0.868618, 0.033453,-0.000233,-0.494352,0
1777503244842470040, 0.868546, 0.033450,-0.000236,-0.494478,0
1777503244852677329, 0.868546, 0.033450,-0.000236,-0.494478,0
1777503244862810546, 0.868546, 0.033450,-0.000236,-0.494478,0
1777503244872918688, 0.868546, 0.033450,-0.000236,-0.494478,0
1777503244883026701, 0.868546, 0.033450,-0.000236,-0.494478,0
1777503244893531450, 0.868488, 0.033450,-0.000226,-0.494581,0
1777503244903645370, 0.868488, 0.033450,-0.000226,-0.494581,0
1777503244913754161, 0.868488, 0.033450,-0.000226,-0.494581,0
1777503244923908248, 0.868488, 0.033450,-0.000226,-0.494581,0
1777503244934023112, 0.868488, 0.033450,-0.000226,-0.494581,0
1777503244952532513, 0.868421, 0.033450,-0.000225,-0.494698,0
1777503244962643637, 0.868421, 0.033450,-0.000225,-0.494698,0
1777503244972758113, 0.868421, 0.033450,-0.000225,-0.494698,0
1777503244982875145, 0.868421, 0.033450,-0.000225,-0.494698,0
1777503244992992287, 0.868421, 0.033450,-0.000225,-0.494698,0
1777503245003540591, 0.868366, 0.033464,-0.000228,-0.494794,0
1777503245013659511, 0.868366, 0.033464,-0.000228,-0.494794,0
1777503245023778672, 0.868366, 0.033464,-0.000228,-0.494794,0
1777503245033892741, 0.868366, 0.033464,-0.000228,-0.494794,0
1777503245044012050, 0.868366, 0.033464,-0.000228,-0.494794,0
1777503245062585006, 0.868296, 0.033463,-0.000229,-0.494916,0
1777503245072701759, 0.868296, 0.033463,-0.000229,-0.494916,0
1777503245082816680, 0.868296, 0.033463,-0.000229,-0.494916,0
1777503245092931841, 0.868296, 0.033463,-0.000229,-0.494916,0
1777503245103046428, 0.868296, 0.033463,-0.000229,-0.494916,0
1777503245113564343, 0.868238, 0.033458,-0.000233,-0.495019,0
1777503245123682578, 0.868238, 0.033458,-0.000233,-0.495019,0
1777503245133796165, 0.868238, 0.033458,-0.000233,-0.495019,0
1777503245143913030, 0.868238, 0.033458,-0.000233,-0.495019,0
1777503245154030191, 0.868238, 0.033458,-0.000233,-0.495019,0
1777503245172177430, 0.868183, 0.033455,-0.000230,-0.495114,0
1777503245182293610, 0.868183, 0.033455,-0.000230,-0.495114,0
1777503245192408993, 0.868183, 0.033455,-0.000230,-0.495114,0
1777503245202526266, 0.868183, 0.033455,-0.000230,-0.495114,0
1777503245212645056, 0.868183, 0.033455,-0.000230,-0.495114,0
1777503245223191156, 0.868120, 0.033454,-0.000229,-0.495225,0
1777503245233346595, 0.868120, 0.033454,-0.000229,-0.495225,0
1777503245243487218, 0.868120, 0.033454,-0.000229,-0.495225,0
1777503245253628435, 0.868120, 0.033454,-0.000229,-0.495225,0
1777503245263752133, 0.868120, 0.033454,-0.000229,-0.495225,0
1777503245282218571, 0.868063, 0.033448,-0.000221,-0.495327,0
1777503245292330677, 0.868063, 0.033448,-0.000221,-0.495327,0
1777503245302436597, 0.868063, 0.033448,-0.000221,-0.495327,0
1777503245312544407, 0.868063, 0.033448,-0.000221,-0.495327,0
1777503245322653476, 0.868063, 0.033448,-0.000221,-0.495327,0
1777503245333195112, 0.867994, 0.033451,-0.000217,-0.495446,0
1777503245343337218, 0.867994, 0.033451,-0.000217,-0.495446,0
1777503245353446657, 0.867994, 0.033451,-0.000217,-0.495446,0
1777503245363575336, 0.867994, 0.033451,-0.000217,-0.495446,0
1777503245373682127, 0.867994, 0.033451,-0.000217,-0.495446,0
1777503245392258971, 0.867924, 0.033459,-0.000213,-0.495568,0
1777503245402367244, 0.867924, 0.033459,-0.000213,-0.495568,0
1777503245412474313, 0.867924, 0.033459,-0.000213,-0.495568,0
1777503245422587196, 0.867924, 0.033459,-0.000213,-0.495568,0
1777503245432698635, 0.867924, 0.033459,-0.000213,-0.495568,0
1777503245443278753, 0.867871, 0.033449,-0.000209,-0.495663,0
1777503245453390840, 0.867871, 0.033449,-0.000209,-0.495663,0
1777503245463499557, 0.867871, 0.033449,-0.000209,-0.495663,0
1777503245473617588, 0.867871, 0.033449,-0.000209,-0.495663,0
1777503245483739694, 0.867871, 0.033449,-0.000209,-0.495663,0
1777503245502340075, 0.867803, 0.033470,-0.000212,-0.495780,0
1777503245512460458, 0.867803, 0.033470,-0.000212,-0.495780,0
1777503245522578601, 0.867803, 0.033470,-0.000212,-0.495780,0
1777503245532696243, 0.867803, 0.033470,-0.000212,-0.495780,0
1777503245542809960, 0.867803, 0.033470,-0.000212,-0.495780,0
1777503245553325468, 0.867746, 0.033462,-0.000217,-0.495880,0
1777503245563444851, 0.867746, 0.033462,-0.000217,-0.495880,0
1777503245573564179, 0.867746, 0.033462,-0.000217,-0.495880,0
1777503245583682636, 0.867746, 0.033462,-0.000217,-0.495880,0
1777503245593799408, 0.867746, 0.033462,-0.000217,-0.495880,0
1777503245612372938, 0.867678, 0.033450,-0.000210,-0.496001,0
1777503245622494173, 0.867678, 0.033450,-0.000210,-0.496001,0
1777503245632614131, 0.867678, 0.033450,-0.000210,-0.496001,0
1777503245642734903, 0.867678, 0.033450,-0.000210,-0.496001,0
1777503245652905971, 0.867678, 0.033450,-0.000210,-0.496001,0
1777503245663374312, 0.867620, 0.033462,-0.000207,-0.496101,0
1777503245673495270, 0.867620, 0.033462,-0.000207,-0.496101,0
1777503245683614246, 0.867620, 0.033462,-0.000207,-0.496101,0
1777503245693730462, 0.867620, 0.033462,-0.000207,-0.496101,0
1777503245703848901, 0.867620, 0.033462,-0.000207,-0.496101,0
1777503245722415135, 0.867549, 0.033472,-0.000209,-0.496223,0
1777503245732534666, 0.867549, 0.033472,-0.000209,-0.496223,0
1777503245742651531, 0.867549, 0.033472,-0.000209,-0.496223,0
1777503245752769359, 0.867549, 0.033472,-0.000209,-0.496223,0
1777503245762886853, 0.867549, 0.033472,-0.000209,-0.496223,0
1777503245773429842, 0.867495, 0.033464,-0.000199,-0.496320,0
1777503245783550670, 0.867495, 0.033464,-0.000199,-0.496320,0
1777503245793668368, 0.867495, 0.033464,-0.000199,-0.496320,0
1777503245803786307, 0.867495, 0.033464,-0.000199,-0.496320,0
1777503245813903857, 0.867495, 0.033464,-0.000199,-0.496320,0
1777503245832481034, 0.867428, 0.033470,-0.000191,-0.496435,0
1777503245842598510, 0.867428, 0.033470,-0.000191,-0.496435,0
1777503245852716820, 0.867428, 0.033470,-0.000191,-0.496435,0
1777503245862834573, 0.867428, 0.033470,-0.000191,-0.496435,0
1777503245872952827, 0.867428, 0.033470,-0.000191,-0.496435,0
1777503245883431724, 0.867372, 0.033473,-0.000187,-0.496533,0
1777503245893550626, 0.867372, 0.033473,-0.000187,-0.496533,0
1777503245903669176, 0.867372, 0.033473,-0.000187,-0.496533,0
1777503245913787911, 0.867372, 0.033473,-0.000187,-0.496533,0
1777503245923913702, 0.867372, 0.033473,-0.000187,-0.496533,0
1777503245942598119, 0.867303, 0.033472,-0.000188,-0.496654,0
1777503245952719595, 0.867303, 0.033472,-0.000188,-0.496654,0
1777503245962836182, 0.867303, 0.033472,-0.000188,-0.496654,0
1777503245973008620, 0.867303, 0.033472,-0.000188,-0.496654,0
1777503245983125355, 0.867303, 0.033472,-0.000188,-0.496654,0
1777503245993488309, 0.867243, 0.033470,-0.000190,-0.496760,0
1777503246003609507, 0.867243, 0.033470,-0.000190,-0.496760,0
1777503246013728317, 0.867243, 0.033470,-0.000190,-0.496760,0
1777503246023852607, 0.867243, 0.033470,-0.000190,-0.496760,0
1777503246033972898, 0.867243, 0.033470,-0.000190,-0.496760,0
1777503246052549539, 0.867175, 0.033463,-0.000189,-0.496879,0
1777503246062668885, 0.867175, 0.033463,-0.000189,-0.496879,0
1777503246072786843, 0.867175, 0.033463,-0.000189,-0.496879,0
1777503246082903522, 0.867175, 0.033463,-0.000189,-0.496879,0
1777503246093018887, 0.867175, 0.033463,-0.000189,-0.496879,0
1777503246103525358, 0.867118, 0.033458,-0.000188,-0.496978,0
1777503246113644408, 0.867118, 0.033458,-0.000188,-0.496978,0
1777503246123762273, 0.867118, 0.033458,-0.000188,-0.496978,0
1777503246133877804, 0.867118, 0.033458,-0.000188,-0.496978,0
1777503246143994317, 0.867118, 0.033458,-0.000188,-0.496978,0
1777503246162155556, 0.867060, 0.033455,-0.000198,-0.497078,0
1777503246172278810, 0.867060, 0.033455,-0.000198,-0.497078,0
1777503246182398953, 0.867060, 0.033455,-0.000198,-0.497078,0
1777503246192551095, 0.867060, 0.033455,-0.000198,-0.497078,0
1777503246202670034, 0.867060, 0.033455,-0.000198,-0.497078,0
1777503246213234707, 0.866992, 0.033456,-0.000189,-0.497198,0
1777503246223360461, 0.866992, 0.033456,-0.000189,-0.497198,0
1777503246233477659, 0.866992, 0.033456,-0.000189,-0.497198,0
1777503246243623098, 0.866992, 0.033456,-0.000189,-0.497198,0
1777503246253865998, 0.866992, 0.033456,-0.000189,-0.497198,0
1777503246272188531, 0.866935, 0.033461,-0.000175,-0.497297,0
1777503246282305933, 0.866935, 0.033461,-0.000175,-0.497297,0
1777503246292451483, 0.866935, 0.033461,-0.000175,-0.497297,0
1777503246302559699, 0.866935, 0.033461,-0.000175,-0.497297,0
1777503246312669139, 0.866935, 0.033461,-0.000175,-0.497297,0
1777503246323278219, 0.866866, 0.033465,-0.000179,-0.497416,0
1777503246333391380, 0.866866, 0.033465,-0.000179,-0.497416,0
1777503246343504004, 0.866866, 0.033465,-0.000179,-0.497416,0
1777503246353613277, 0.866866, 0.033465,-0.000179,-0.497416,0
1777503246363722901, 0.866866, 0.033465,-0.000179,-0.497416,0
1777503246382227209, 0.866809, 0.033468,-0.000180,-0.497516,0
1777503246392338056, 0.866809, 0.033468,-0.000180,-0.497516,0
1777503246402492068, 0.866809, 0.033468,-0.000180,-0.497516,0
1777503246412600859, 0.866809, 0.033468,-0.000180,-0.497516,0
1777503246422712817, 0.866809, 0.033468,-0.000180,-0.497516,0
1777503246433221306, 0.866739, 0.033463,-0.000179,-0.497637,0
1777503246443332634, 0.866739, 0.033463,-0.000179,-0.497637,0
1777503246453437499, 0.866739, 0.033463,-0.000179,-0.497637,0
1777503246463546327, 0.866739, 0.033463,-0.000179,-0.497637,0
1777503246473696228, 0.866739, 0.033463,-0.000179,-0.497637,0
1777503246492283221, 0.866674, 0.033464,-0.000176,-0.497752,0
1777503246502404289, 0.866674, 0.033464,-0.000176,-0.497752,0
1777503246512524265, 0.866674, 0.033464,-0.000176,-0.497752,0
1777503246522642149, 0.866674, 0.033464,-0.000176,-0.497752,0
1777503246532759199, 0.866674, 0.033464,-0.000176,-0.497752,0
1777503246543288114, 0.866617, 0.033465,-0.000177,-0.497851,0
1777503246553407664, 0.866617, 0.033465,-0.000177,-0.497851,0
1777503246563526084, 0.866617, 0.033465,-0.000177,-0.497851,0
1777503246573643708, 0.866617, 0.033465,-0.000177,-0.497851,0
1777503246583761258, 0.866617, 0.033465,-0.000177,-0.497851,0
1777503246602398269, 0.866550, 0.033468,-0.000177,-0.497966,0
1777503246612518559, 0.866550, 0.033468,-0.000177,-0.497966,0
1777503246622635869, 0.866550, 0.033468,-0.000177,-0.497966,0
1777503246632758122, 0.866550, 0.033468,-0.000177,-0.497966,0
1777503246642877654, 0.866550, 0.033468,-0.000177,-0.497966,0
1777503246653305478, 0.866495, 0.033467,-0.000178,-0.498063,0
1777503246663425991, 0.866495, 0.033467,-0.000178,-0.498063,0
1777503246673544726, 0.866495, 0.033467,-0.000178,-0.498063,0
1777503246683662739, 0.866495, 0.033467,-0.000178,-0.498063,0
1777503246693781048, 0.866495, 0.033467,-0.000178,-0.498063,0
1777503246712416244, 0.866429, 0.033467,-0.000168,-0.498178,0
1777503246722536220, 0.866429, 0.033467,-0.000168,-0.498178,0
1777503246732653455, 0.866429, 0.033467,-0.000168,-0.498178,0
1777503246742771246, 0.866429, 0.033467,-0.000168,-0.498178,0
1777503246752887796, 0.866429, 0.033467,-0.000168,-0.498178,0
1777503246763395970, 0.866374, 0.033469,-0.000172,-0.498274,0
1777503246773515983, 0.866374, 0.033469,-0.000172,-0.498274,0
1777503246783634255, 0.866374, 0.033469,-0.000172,-0.498274,0
1777503246793752268, 0.866374, 0.033469,-0.000172,-0.498274,0
1777503246803867633, 0.866374, 0.033469,-0.000172,-0.498274,0
1777503246822427867, 0.866306, 0.033467,-0.000167,-0.498391,0
1777503246832547306, 0.866306, 0.033467,-0.000167,-0.498391,0
1777503246842665597, 0.866306, 0.033467,-0.000167,-0.498391,0
1777503246852783276, 0.866306, 0.033467,-0.000167,-0.498391,0
1777503246862902326, 0.866306, 0.033467,-0.000167,-0.498391,0
1777503246873444352, 0.866252, 0.033460,-0.000158,-0.498486,0
1777503246883567087, 0.866252, 0.033460,-0.000158,-0.498486,0
1777503246893686471, 0.866252, 0.033460,-0.000158,-0.498486,0
1777503246903803873, 0.866252, 0.033460,-0.000158,-0.498486,0
1777503246913922182, 0.866252, 0.033460,-0.000158,-0.498486,0
1777503246932528970, 0.866180, 0.033457,-0.000150,-0.498611,0
1777503246942652224, 0.866180, 0.033457,-0.000150,-0.498611,0
1777503246952769626, 0.866180, 0.033457,-0.000150,-0.498611,0
1777503246962952453, 0.866180, 0.033457,-0.000150,-0.498611,0
1777503246973072151, 0.866180, 0.033457,-0.000150,-0.498611,0
1777503246983433346, 0.866124, 0.033471,-0.000151,-0.498708,0
1777503246993554470, 0.866124, 0.033471,-0.000151,-0.498708,0
1777503247003671631, 0.866124, 0.033471,-0.000151,-0.498708,0
1777503247013796533, 0.866124, 0.033471,-0.000151,-0.498708,0
1777503247023918879, 0.866124, 0.033471,-0.000151,-0.498708,0
1777503247042502872, 0.866056, 0.033469,-0.000152,-0.498825,0
1777503247052678403, 0.866056, 0.033469,-0.000152,-0.498825,0
1777503247062797416, 0.866056, 0.033469,-0.000152,-0.498825,0
1777503247072915651, 0.866056, 0.033469,-0.000152,-0.498825,0
1777503247083032923, 0.866056, 0.033469,-0.000152,-0.498825,0
1777503247093492469, 0.865999, 0.033472,-0.000137,-0.498924,0
1777503247103657000, 0.865999, 0.033472,-0.000137,-0.498924,0
1777503247113776679, 0.865999, 0.033472,-0.000137,-0.498924,0
1777503247123895396, 0.865999, 0.033472,-0.000137,-0.498924,0
1777503247134013520, 0.865999, 0.033472,-0.000137,-0.498924,0
1777503247152101575, 0.865943, 0.033471,-0.000138,-0.499022,0
1777503247162221384, 0.865943, 0.033471,-0.000138,-0.499022,0
1777503247172341860, 0.865943, 0.033471,-0.000138,-0.499022,0
1777503247182478947, 0.865943, 0.033471,-0.000138,-0.499022,0
1777503247192596405, 0.865943, 0.033471,-0.000138,-0.499022,0
1777503247203109653, 0.865873, 0.033484,-0.000132,-0.499141,0
1777503247213229426, 0.865873, 0.033484,-0.000132,-0.499141,0
1777503247223352383, 0.865873, 0.033484,-0.000132,-0.499141,0
1777503247233470174, 0.865873, 0.033484,-0.000132,-0.499141,0
1777503247243612705, 0.865873, 0.033484,-0.000132,-0.499141,0
1777503247262167828, 0.865815, 0.033492,-0.000121,-0.499243,0
1777503247272294692, 0.865815, 0.033492,-0.000121,-0.499243,0
1777503247282418298, 0.865815, 0.033492,-0.000121,-0.499243,0
1777503247292531144, 0.865815, 0.033492,-0.000121,-0.499243,0
1777503247302639769, 0.865815, 0.033492,-0.000121,-0.499243,0
1777503247313119240, 0.865747, 0.033499,-0.000103,-0.499360,0
1777503247323229123, 0.865747, 0.033499,-0.000103,-0.499360,0
1777503247333369877, 0.865747, 0.033499,-0.000103,-0.499360,0
1777503247343481945, 0.865747, 0.033499,-0.000103,-0.499360,0
1777503247353590218, 0.865747, 0.033499,-0.000103,-0.499360,0
1777503247372170414, 0.865690, 0.033511,-0.000116,-0.499457,0
1777503247382282353, 0.865690, 0.033511,-0.000116,-0.499457,0
1777503247392390811, 0.865690, 0.033511,-0.000116,-0.499457,0
1777503247402497250, 0.865690, 0.033511,-0.000116,-0.499457,0
1777503247412608893, 0.865690, 0.033511,-0.000116,-0.499457,0
1777503247423158900, 0.865625, 0.033515,-0.000120,-0.499571,0
1777503247433267821, 0.865625, 0.033515,-0.000120,-0.499571,0
1777503247443377537, 0.865625, 0.033515,-0.000120,-0.499571,0
1777503247453482254, 0.865625, 0.033515,-0.000120,-0.499571,0
1777503247463590990, 0.865625, 0.033515,-0.000120,-0.499571,0
1777503247482213852, 0.865568, 0.033526,-0.000114,-0.499667,0
1777503247492329236, 0.865568, 0.033526,-0.000114,-0.499667,0
1777503247502450804, 0.865568, 0.033526,-0.000114,-0.499667,0
1777503247512567669, 0.865568, 0.033526,-0.000114,-0.499667,0
1777503247522686478, 0.865568, 0.033526,-0.000114,-0.499667,0
1777503247533228449, 0.865498, 0.033521,-0.000105,-0.499789,0
1777503247543349517, 0.865498, 0.033521,-0.000105,-0.499789,0
1777503247553462753, 0.865498, 0.033521,-0.000105,-0.499789,0
1777503247563579062, 0.865498, 0.033521,-0.000105,-0.499789,0
1777503247573693260, 0.865498, 0.033521,-0.000105,-0.499789,0
1777503247592291790, 0.865430, 0.033527,-0.000101,-0.499908,0
1777503247602411340, 0.865430, 0.033527,-0.000101,-0.499908,0
1777503247612527427, 0.865430, 0.033527,-0.000101,-0.499908,0
1777503247622645921, 0.865430, 0.033527,-0.000101,-0.499908,0
1777503247632763231, 0.865430, 0.033527,-0.000101,-0.499908,0
1777503247643297757, 0.865374, 0.033526,-0.000095,-0.500004,0
1777503247653420381, 0.865374, 0.033526,-0.000095,-0.500004,0
1777503247663638893, 0.865374, 0.033526,-0.000095,-0.500004,0
1777503247673758776, 0.865374, 0.033526,-0.000095,-0.500004,0
1777503247683899103, 0.865374, 0.033526,-0.000095,-0.500004,0
1777503247702327950, 0.865306, 0.033528,-0.000088,-0.500121,0
1777503247712446796, 0.865306, 0.033528,-0.000088,-0.500121,0
1777503247722565124, 0.865306, 0.033528,-0.000088,-0.500121,0
1777503247732682563, 0.865306, 0.033528,-0.000088,-0.500121,0
1777503247742799798, 0.865306, 0.033528,-0.000088,-0.500121,0
1777503247753302529, 0.865251, 0.033536,-0.000079,-0.500217,0
1777503247763421245, 0.865251, 0.033536,-0.000079,-0.500217,0
1777503247773539351, 0.865251, 0.033536,-0.000079,-0.500217,0
1777503247783655845, 0.865251, 0.033536,-0.000079,-0.500217,0
1777503247793774581, 0.865251, 0.033536,-0.000079,-0.500217,0
1777503247812385999, 0.865184, 0.033551,-0.000076,-0.500331,0
1777503247822506030, 0.865184, 0.033551,-0.000076,-0.500331,0
1777503247832671413, 0.865184, 0.033551,-0.000076,-0.500331,0
1777503247842790352, 0.865184, 0.033551,-0.000076,-0.500331,0
1777503247852908236, 0.865184, 0.033551,-0.000076,-0.500331,0
1777503247863373022, 0.865126, 0.033554,-0.000074,-0.500431,0
1777503247873494535, 0.865126, 0.033554,-0.000074,-0.500431,0
1777503247883615196, 0.865126, 0.033554,-0.000074,-0.500431,0
1777503247893736505, 0.865126, 0.033554,-0.000074,-0.500431,0
1777503247903854463, 0.865126, 0.033554,-0.000074,-0.500431,0
1777503247922420900, 0.865059, 0.033546,-0.000068,-0.500547,0
1777503247932547209, 0.865059, 0.033546,-0.000068,-0.500547,0
1777503247942667592, 0.865059, 0.033546,-0.000068,-0.500547,0
1777503247952785735, 0.865059, 0.033546,-0.000068,-0.500547,0
1777503247962903285, 0.865059, 0.033546,-0.000068,-0.500547,0
1777503247973489014, 0.865003, 0.033551,-0.000064,-0.500644,0
1777503247983609749, 0.865003, 0.033551,-0.000064,-0.500644,0
1777503247993729837, 0.865003, 0.033551,-0.000064,-0.500644,0
1777503248003850053, 0.865003, 0.033551,-0.000064,-0.500644,0
1777503248013967048, 0.865003, 0.033551,-0.000064,-0.500644,0
1777503248032471875, 0.864935, 0.033554,-0.000066,-0.500762,0
1777503248042589425, 0.864935, 0.033554,-0.000066,-0.500762,0
1777503248052708142, 0.864935, 0.033554,-0.000066,-0.500762,0
1777503248062823544, 0.864935, 0.033554,-0.000066,-0.500762,0
1777503248072945168, 0.864935, 0.033554,-0.000066,-0.500762,0
1777503248083456287, 0.864878, 0.033554,-0.000057,-0.500860,0
1777503248093577652, 0.864878, 0.033554,-0.000057,-0.500860,0
1777503248103697165, 0.864878, 0.033554,-0.000057,-0.500860,0
1777503248113867862, 0.864878, 0.033554,-0.000057,-0.500860,0
1777503248123988024, 0.864878, 0.033554,-0.000057,-0.500860,0
1777503248142068764, 0.864821, 0.033541,-0.000053,-0.500959,0
1777503248152191314, 0.864821, 0.033541,-0.000053,-0.500959,0
1777503248162308808, 0.864821, 0.033541,-0.000053,-0.500959,0
1777503248172428655, 0.864821, 0.033541,-0.000053,-0.500959,0
1777503248182545742, 0.864821, 0.033541,-0.000053,-0.500959,0
1777503248193045379, 0.864756, 0.033541,-0.000053,-0.501072,0
1777503248203163467, 0.864756, 0.033541,-0.000053,-0.501072,0
1777503248213280480, 0.864756, 0.033541,-0.000053,-0.501072,0
1777503248223400585, 0.864756, 0.033541,-0.000053,-0.501072,0
1777503248233517043, 0.864756, 0.033541,-0.000053,-0.501072,0
1777503248252238811, 0.864698, 0.033547,-0.000057,-0.501171,0
1777503248262373306, 0.864698, 0.033547,-0.000057,-0.501171,0
1777503248272494356, 0.864698, 0.033547,-0.000057,-0.501171,0
1777503248282613387, 0.864698, 0.033547,-0.000057,-0.501171,0
1777503248292725882, 0.864698, 0.033547,-0.000057,-0.501171,0
1777503248303073355, 0.864628, 0.033544,-0.000054,-0.501292,0
1777503248313181590, 0.864628, 0.033544,-0.000054,-0.501292,0
1777503248323293011, 0.864628, 0.033544,-0.000054,-0.501292,0
1777503248333401302, 0.864628, 0.033544,-0.000054,-0.501292,0
1777503248343511574, 0.864628, 0.033544,-0.000054,-0.501292,0
1777503248362176381, 0.864570, 0.033548,-0.000057,-0.501392,0
1777503248372380819, 0.864570, 0.033548,-0.000057,-0.501392,0
1777503248382490313, 0.864570, 0.033548,-0.000057,-0.501392,0
1777503248392602401, 0.864570, 0.033548,-0.000057,-0.501392,0
1777503248402709877, 0.864570, 0.033548,-0.000057,-0.501392,0
1777503248413108793, 0.864504, 0.033556,-0.000060,-0.501505,0
1777503248423220103, 0.864504, 0.033556,-0.000060,-0.501505,0
1777503248433356282, 0.864504, 0.033556,-0.000060,-0.501505,0
1777503248443465777, 0.864504, 0.033556,-0.000060,-0.501505,0
1777503248453573216, 0.864504, 0.033556,-0.000060,-0.501505,0
1777503248472159505, 0.864446, 0.033555,-0.000046,-0.501606,0
1777503248482268555, 0.864446, 0.033555,-0.000046,-0.501606,0
1777503248492376717, 0.864446, 0.033555,-0.000046,-0.501606,0
1777503248502492582, 0.864446, 0.033555,-0.000046,-0.501606,0
1777503248512608428, 0.864446, 0.033555,-0.000046,-0.501606,0
1777503248523181472, 0.864374, 0.033564,-0.000040,-0.501728,0
1777503248533300522, 0.864374, 0.033564,-0.000040,-0.501728,0
1777503248543420832, 0.864374, 0.033564,-0.000040,-0.501728,0
1777503248553597233, 0.864374, 0.033564,-0.000040,-0.501728,0
1777503248563715375, 0.864374, 0.033564,-0.000040,-0.501728,0
1777503248582238110, 0.864317, 0.033568,-0.000051,-0.501827,0
1777503248592355586, 0.864317, 0.033568,-0.000051,-0.501827,0
1777503248602471691, 0.864317, 0.033568,-0.000051,-0.501827,0
1777503248612584779, 0.864317, 0.033568,-0.000051,-0.501827,0
1777503248622701718, 0.864317, 0.033568,-0.000051,-0.501827,0
1777503248633230281, 0.864247, 0.033574,-0.000052,-0.501946,0
1777503248643350312, 0.864247, 0.033574,-0.000052,-0.501946,0
1777503248653466214, 0.864247, 0.033574,-0.000052,-0.501946,0
1777503248663582061, 0.864247, 0.033574,-0.000052,-0.501946,0
1777503248673699407, 0.864247, 0.033574,-0.000052,-0.501946,0
1777503248692286455, 0.864177, 0.033575,-0.000049,-0.502066,0
1777503248702405839, 0.864177, 0.033575,-0.000049,-0.502066,0
1777503248712524352, 0.864177, 0.033575,-0.000049,-0.502066,0
1777503248722640383, 0.864177, 0.033575,-0.000049,-0.502066,0
1777503248732759619, 0.864177, 0.033575,-0.000049,-0.502066,0
1777503248743271534, 0.864118, 0.033585,-0.000053,-0.502167,0
1777503248753392214, 0.864118, 0.033585,-0.000053,-0.502167,0
1777503248763510227, 0.864118, 0.033585,-0.000053,-0.502167,0
1777503248773632925, 0.864118, 0.033585,-0.000053,-0.502167,0
1777503248783770141, 0.864118, 0.033585,-0.000053,-0.502167,0
1777503248802329727, 0.864053, 0.033597,-0.000065,-0.502278,0
1777503248812448907, 0.864053, 0.033597,-0.000065,-0.502278,0
1777503248822566290, 0.864053, 0.033597,-0.000065,-0.502278,0
1777503248832683692, 0.864053, 0.033597,-0.000065,-0.502278,0
1777503248842801927, 0.864053, 0.033597,-0.000065,-0.502278,0
1777503248853310658, 0.863995, 0.033601,-0.000057,-0.502378,0
1777503248863430597, 0.863995, 0.033601,-0.000057,-0.502378,0
1777503248873547128, 0.863995, 0.033601,-0.000057,-0.502378,0
1777503248883664400, 0.863995, 0.033601,-0.000057,-0.502378,0
1777503248893787339, 0.863995, 0.033601,-0.000057,-0.502378,0
1777503248912375832, 0.863926, 0.033601,-0.000062,-0.502497,0
1777503248922502049, 0.863926, 0.033601,-0.000062,-0.502497,0
1777503248932627636, 0.863926, 0.033601,-0.000062,-0.502497,0
1777503248942747908, 0.863926, 0.033601,-0.000062,-0.502497,0
1777503248952866291, 0.863926, 0.033601,-0.000062,-0.502497,0
1777503248963416058, 0.863867, 0.033603,-0.000068,-0.502598,0
1777503248973536478, 0.863867, 0.033603,-0.000068,-0.502598,0
1777503248983655232, 0.863867, 0.033603,-0.000068,-0.502598,0
1777503248993773894, 0.863867, 0.033603,-0.000068,-0.502598,0
1777503249003893629, 0.863867, 0.033603,-0.000068,-0.502598,0
1777503249022423067, 0.863799, 0.033603,-0.000057,-0.502714,0
1777503249032544246, 0.863799, 0.033603,-0.000057,-0.502714,0
1777503249042663074, 0.863799, 0.033603,-0.000057,-0.502714,0
1777503249052782217, 0.863799, 0.033603,-0.000057,-0.502714,0
1777503249062900934, 0.863799, 0.033603,-0.000057,-0.502714,0
1777503249073446330, 0.863741, 0.033593,-0.000047,-0.502815,0
